omop_concept_id,ingredient_name,cem_n_conditions,cem_n_faers_pairs,cem_n_semmeddb_pairs,cem_faers_case_count_sum,cem_faers_prr_median
19011985,dehydroemetine,14.0,13.0,1.0,13.0,18.89615
19052686,dehydrosanol,6.0,4.0,2.0,4.0,192.74201
1747157,delavirdine,129.0,129.0,0.0,350.0,4.14855
37353882,delgocitinib,4.0,0.0,4.0,0.0,
19004718,demecarium,25.0,25.0,0.0,25.0,17.87077
1714527,demeclocycline,253.0,253.0,0.0,505.0,3.29977
42903569,denatonium benzoate,6.0,2.0,4.0,2.0,175.591725
19049759,denatured ethanol,1.0,1.0,0.0,1.0,186.10078
19051642,denileukin diftitox,169.0,169.0,0.0,457.0,3.91261
40222444,denosumab,1483.0,1483.0,0.0,40869.0,0.90059
19052896,deoxycholate,456.0,456.0,0.0,1457.0,2.09028
746087,deoxycytidine,10.0,0.0,10.0,0.0,
19016063,dequalinium,46.0,46.0,0.0,50.0,27.300015
19036391,deracoxib,5.0,5.0,0.0,5.0,1026.61839
1387219,deserpidine,36.0,36.0,0.0,42.0,22.15784
19002770,desflurane,354.0,354.0,0.0,1182.0,2.24088
716968,desipramine,574.0,574.0,0.0,2030.0,1.8015
19011712,desirudin,17.0,17.0,0.0,17.0,13.29291
19017074,deslanoside,53.0,53.0,0.0,72.0,8.85903
1103006,desloratadine,1392.0,1392.0,0.0,14239.0,1.38448
42900318,deslorelin,2.0,2.0,0.0,2.0,1110.74966
1517070,desmopressin,849.0,849.0,0.0,4904.0,1.55049
1588000,desogestrel,370.0,370.0,0.0,1128.0,2.569095
917205,desonide,593.0,593.0,0.0,2150.0,2.05864
917336,desoximetasone,420.0,420.0,0.0,966.0,2.64229
19017895,desoxycorticosterone,3.0,3.0,0.0,3.0,66.88207
717607,desvenlafaxine,1088.0,1088.0,0.0,23348.0,0.701835
19088035,detomidine,6.0,6.0,0.0,6.0,218.33018
1518254,dexamethasone,2714.0,2714.0,0.0,160419.0,1.063455
1188052,dexbrompheniramine,454.0,454.0,0.0,1254.0,2.07632
1188114,dexchlorpheniramine,837.0,837.0,0.0,5860.0,1.73543
19082894,dexetimide,29.0,25.0,4.0,48.0,29.91668
719057,dexfenfluramine,137.0,137.0,0.0,231.0,7.50944
19056874,dexketoprofen,243.0,243.0,0.0,485.0,4.16444
19039926,dexlansoprazole,956.0,956.0,0.0,8872.0,1.43344
19061088,dexmedetomidine,376.0,376.0,0.0,1203.0,2.365175
731533,dexmethylphenidate,447.0,447.0,0.0,1850.0,1.96922
988294,dexpanthenol,415.0,415.0,0.0,1048.0,2.7268
1353011,dexrazoxane,284.0,284.0,0.0,717.0,2.7292699999999996
1352890,dextran,139.0,139.0,0.0,230.0,5.6423
19099359,dextran 110,62.0,62.0,0.0,81.0,4.612395
19019122,dextran 40,46.0,46.0,0.0,55.0,12.073235
1319156,dextran 70,251.0,251.0,0.0,448.0,3.81413
19088340,dextranomer,7.0,7.0,0.0,7.0,73.22951
719311,dextroamphetamine,1355.0,1355.0,0.0,17330.0,1.24382
1119510,dextromethorphan,1004.0,1004.0,0.0,7730.0,1.219565
19021940,dextromoramide,14.0,14.0,0.0,29.0,17.097125
19022003,dextrothyroxine,8.0,8.0,0.0,8.0,30.173995
19088393,dezocine,8.0,8.0,0.0,18.0,62.209555
43531843,diacetyl benzoyl lathyrol,59.0,59.0,0.0,71.0,8.12766
19022596,diatrizoate,281.0,281.0,0.0,721.0,2.82995
45775324,diatrizoic acid,11.0,10.0,1.0,10.0,44.538495
723013,diazepam,2511.0,2511.0,0.0,107348.0,0.9511
42900239,diazolidinylurea,1.0,0.0,1.0,0.0,
1523280,diazoxide,188.0,188.0,0.0,453.0,3.064715
19076714,dibasic potassium phosphate,224.0,224.0,0.0,342.0,4.40942
19023508,dibekacin,7.0,0.0,7.0,0.0,
19023846,dibenzepin,8.0,8.0,0.0,8.0,1028.14859
19089408,dibrompropamidine,3.0,3.0,0.0,3.0,60.02544
923840,dibucaine,118.0,118.0,0.0,168.0,4.4458649999999995
19045601,dibunate,1.0,1.0,0.0,1.0,
1361444,dibutyltin,2.0,0.0,2.0,0.0,
1189490,dichloralphenazone,799.0,799.0,0.0,3815.0,1.93868
19024246,dichloroacetate,83.0,21.0,63.0,35.0,8.38505
19054875,dichlorobenzyl alcohol,2.0,2.0,0.0,2.0,145.582445
924296,dichlorphenamide,2.0,2.0,0.0,2.0,1703.57833
43014039,diclazuril,9.0,0.0,9.0,0.0,
1124300,diclofenac,2392.0,2392.0,0.0,76231.0,1.19471
43526405,dicloran,6.0,6.0,0.0,6.0,57.905370000000005
1724666,dicloxacillin,544.0,544.0,0.0,1486.0,2.55738
1734608,dictamnine,2.0,0.0,2.0,0.0,
1325124,dicumarol,39.0,39.0,0.0,42.0,19.10334
924724,dicyclomine,1372.0,1372.0,0.0,19235.0,1.3200150000000002
1724869,didanosine,1060.0,1060.0,0.0,10135.0,1.66041
40226492,didecyldimethylammonium chloride,2.0,0.0,2.0,0.0,
1146045,didodecyldimethylammonium bromide,1.0,0.0,1.0,0.0,
925102,dienestrol,7.0,7.0,0.0,9.0,40.054
19054876,dienogest,68.0,68.0,0.0,99.0,9.99735
37003242,diethyl azelate,1.0,0.0,1.0,0.0,
43533048,diethyl sulfate,2.0,0.0,2.0,0.0,
19029278,diethylamine salicylate,13.0,13.0,0.0,15.0,16.46442
19025698,diethylcarbamazine,96.0,96.0,0.0,257.0,7.335744999999999
43532333,diethyldithiocarbamate,38.0,0.0,38.0,0.0,
43533066,diethylene glycol,3.0,3.0,0.0,18.0,459.23078
42900243,diethylene glycol monoethyl ether,6.0,6.0,0.0,6.0,64.454195
45774693,diethylene glycol monomethyl ether,2.0,0.0,2.0,0.0,
725822,diethylpropion,120.0,120.0,0.0,212.0,3.32223
1525866,diethylstilbestrol,130.0,130.0,0.0,197.0,4.38522
19079469,diethyltoluamide,2.0,2.0,0.0,2.0,140523.32992000002
989567,difenoxin,21.0,21.0,0.0,26.0,10.94433
960988,diflorasone,281.0,281.0,0.0,496.0,3.50464
46287397,diflubenzuron,3.0,0.0,3.0,0.0,
19026096,diflucortolone,281.0,281.0,0.0,607.0,3.72711
1126128,diflunisal,454.0,454.0,0.0,1222.0,2.2204
19089579,difluprednate,410.0,410.0,0.0,1148.0,2.511055
19026180,digitoxin,663.0,663.0,0.0,3438.0,1.7131
1326303,digoxin,2334.0,2334.0,0.0,110328.0,0.85507
19045317,digoxin antibodies Fab fragments,372.0,372.0,0.0,1202.0,2.244445
19089602,dihematoporphyrin ether,155.0,155.0,0.0,335.0,9.73868
19055875,dihexyverine,2.0,2.0,0.0,2.0,88.51012
19026448,dihydralazine,180.0,180.0,0.0,397.0,4.265905
1511345,dihydrocapsaicin,2.0,0.0,2.0,0.0,
1189596,dihydrocodeine,678.0,678.0,0.0,3349.0,1.636355
19026526,dihydroergocristine,157.0,157.0,0.0,283.0,4.96046
19026564,dihydroergocryptine,76.0,76.0,0.0,91.0,6.400075
1126557,dihydroergotamine,585.0,585.0,0.0,1713.0,2.09049
19026637,dihydroergotoxine,37.0,29.0,8.0,35.0,10.98308
19027015,dihydrotachysterol,38.0,38.0,0.0,51.0,4.56393
927194,dihydroxyacetone,16.0,16.0,0.0,20.0,7.729889999999999
19089733,dihydroxyaluminum aminoacetate,2.0,2.0,0.0,2.0,306.056735
989727,dihydroxyaluminum sodium carbonate,499.0,499.0,0.0,3577.0,1.92655
43012260,diisopropanolamine,1.0,0.0,1.0,0.0,
35604667,diisopropylamine dichloroacetate,7.0,0.0,7.0,0.0,
19001305,diloxanide,15.0,15.0,0.0,19.0,129.68401
1328165,diltiazem,2258.0,2258.0,0.0,86204.0,1.020105
928744,dimenhydrinate,792.0,792.0,0.0,3824.0,1.537665
1728903,dimercaprol,2.0,2.0,0.0,2.0,2521.5000899999995
739710,dimercaptosuccinic acid,6.0,0.0,6.0,0.0,
916662,dimethicone,512.0,512.0,0.0,1588.0,2.22813
19028947,dimethindene,370.0,370.0,0.0,1049.0,3.0161949999999997
19011098,dimethoxanate,5.0,5.0,0.0,5.0,15.87848
43526424,dimethyl fumarate,1002.0,1002.0,0.0,53383.0,0.52549
37002698,dimethyl succinate,1.0,0.0,1.0,0.0,
928980,dimethyl sulfoxide,97.0,97.0,0.0,139.0,5.69937
45892930,dimetridazole,3.0,1.0,2.0,1.0,
43012245,dimyristoylphosphatidylcholine,1.0,0.0,1.0,0.0,
19029421,dinoprost,44.0,44.0,0.0,56.0,7.259835
1329415,dinoprostone,264.0,264.0,0.0,803.0,4.33829
42904201,dioctyl maleate,1.0,0.0,1.0,0.0,
42903830,diosmetin,22.0,0.0,22.0,0.0,
19029488,diosmin,437.0,437.0,0.0,1201.0,2.27474
1129625,diphenhydramine,2420.0,2420.0,0.0,92737.0,1.00995
19089992,diphenidol,205.0,205.0,0.0,495.0,3.16206
930916,diphenoxylate,1371.0,1371.0,0.0,16205.0,1.30412
37002558,diphenyl ether,15.0,0.0,15.0,0.0,
19090000,diphenylpyraline,12.0,12.0,0.0,15.0,104.44357
19031041,diphtheria antitoxin,1.0,1.0,0.0,1.0,483.256
529303,"diphtheria toxoid vaccine, inactivated",3.0,0.0,3.0,0.0,
19090016,dipipanone,3.0,3.0,0.0,3.0,562.84663
990009,dipivefrin,81.0,81.0,0.0,109.0,7.68293
1331270,dipyridamole,1346.0,1346.0,0.0,15177.0,1.31428
43012208,dipyrithione,1.0,0.0,1.0,0.0,
19031397,dipyrone,1088.0,1088.0,0.0,7371.0,1.66346
1790024,dirithromycin,118.0,118.0,0.0,145.0,6.790335000000001
43014062,disilver oxide,2.0,0.0,2.0,0.0,
19080433,disofenin,2.0,0.0,2.0,0.0,
1335606,disopyramide,488.0,488.0,0.0,1792.0,1.862995
19035856,distigmine,268.0,268.0,0.0,663.0,2.96847
735850,disulfiram,458.0,458.0,0.0,1749.0,2.08082
19091101,dobesilic acid,112.0,112.0,0.0,154.0,6.37023
1337720,dobutamine,821.0,821.0,0.0,6201.0,1.39866
1315942,docetaxel,1779.0,1779.0,0.0,47794.0,1.22445
19016670,docosahexaenoate,139.0,139.0,0.0,377.0,3.69012
980955,docosanol,240.0,240.0,0.0,3248.0,0.401875
941258,docusate,2328.0,2328.0,0.0,74528.0,1.221095
43012263,dodecyl sulfate,4.0,3.0,1.0,3.0,121.30898
1362979,dofetilide,690.0,690.0,0.0,5149.0,1.131595
903459,dolasetron,923.0,923.0,0.0,5756.0,1.96051
19055901,dolomite,29.0,25.0,4.0,32.0,8.04249
43560385,dolutegravir,214.0,214.0,0.0,694.0,3.141095
789779,domestic cow dander extract,1.0,0.0,1.0,0.0,
19091239,domiphen,25.0,25.0,0.0,29.0,15.58708
19037833,domperidone,1552.0,1552.0,0.0,21296.0,1.3746649999999998
1734796,donanemab,2.0,0.0,2.0,0.0,
715997,donepezil,1412.0,1412.0,0.0,26021.0,1.010435
37354276,donidalorsen,1.0,0.0,1.0,0.0,
1337860,dopamine,1085.0,1085.0,0.0,10264.0,1.44611
19056154,dopexamine,22.0,22.0,0.0,29.0,51.93115
19017646,doramectin,8.0,0.0,8.0,0.0,
1713905,doripenem,435.0,435.0,0.0,1934.0,2.46384
1125443,dornase alfa,433.0,433.0,0.0,2285.0,1.84091
981709,dorzolamide,1051.0,1051.0,0.0,8047.0,1.31368
36249974,dotatate,11.0,0.0,11.0,0.0,
19037989,dothiepin,466.0,466.0,0.0,2168.0,1.81039
19091486,doxacurium,9.0,9.0,0.0,9.0,38.55617
738152,doxapram,49.0,49.0,0.0,62.0,27.90255
1363053,doxazosin,1658.0,1658.0,0.0,29495.0,1.160995
738156,doxepin,1277.0,1277.0,0.0,13720.0,1.30354
1512446,doxercalciferol,497.0,497.0,0.0,2319.0,1.65275
1338512,doxorubicin,2044.0,2044.0,0.0,61020.0,1.23449
1738521,doxycycline,1875.0,1875.0,0.0,36141.0,1.30202
738818,doxylamine,495.0,495.0,0.0,1633.0,1.64752
19056571,dromostanolone,5.0,5.0,0.0,5.0,66.3672
1037005,dronabinol,911.0,911.0,0.0,6000.0,1.44484
40163615,dronedarone,779.0,779.0,0.0,8576.0,0.98638
739323,droperidol,607.0,607.0,0.0,2360.0,2.10583
1512674,drospirenone,149.0,149.0,0.0,257.0,4.37449
19056611,drotaverin,3.0,3.0,0.0,4.0,164.4533
1731597,drotrecogin alfa,343.0,343.0,0.0,1894.0,2.57619
19056645,droxicam,10.0,0.0,10.0,0.0,
44814542,droxidopa,297.0,297.0,0.0,803.0,3.18105
45774435,dulaglutide,17.0,17.0,0.0,21.0,18.49571
715259,duloxetine,2448.0,2448.0,0.0,125662.0,0.894135
19113001,durapatite,68.0,68.0,0.0,83.0,10.15299
989482,dutasteride,1231.0,1231.0,0.0,14458.0,1.11224
992308,dyclonine,51.0,51.0,0.0,57.0,7.49156
19040060,dydrogesterone,240.0,240.0,0.0,410.0,6.19465
1140088,dyphylline,98.0,98.0,0.0,133.0,6.388165000000001
19092433,ebastine,450.0,450.0,0.0,1230.0,2.370825
40168938,ecallantide,186.0,186.0,0.0,720.0,2.347435
940864,econazole,540.0,540.0,0.0,1792.0,2.1143099999999997
958368,ecothiopate,37.0,37.0,0.0,74.0,14.77999
19080458,eculizumab,1227.0,1227.0,0.0,20751.0,0.88454
43013616,edetate calcium,8.0,8.0,0.0,8.0,26.145775
1741008,edetic acid,19.0,19.0,0.0,20.0,13.372
45892847,edoxaban,4.0,4.0,0.0,4.0,65.812505
740924,edrophonium,28.0,28.0,0.0,30.0,36.449895
936429,efalizumab,644.0,644.0,0.0,3819.0,2.115385
1738135,efavirenz,1385.0,1385.0,0.0,16680.0,1.59985
747348,efbemalenograstim alfa,1.0,0.0,1.0,0.0,
45775080,efinaconazole,17.0,17.0,0.0,21.0,39.79057
741607,eflapegrastim,1.0,0.0,1.0,0.0,
978236,eflornithine,269.0,269.0,0.0,538.0,3.12306
19057394,efloxate,1.0,0.0,1.0,0.0,
45776421,efmoroctocog alfa,11.0,11.0,0.0,16.0,21.86427
42903925,egg extract,1.0,0.0,1.0,0.0,
19013789,egg yolk phospholipids,1.0,1.0,0.0,1.0,570.57532
35606341,egtazic acid,11.0,0.0,11.0,0.0,
19087063,eicosapentaenoate,168.0,167.0,1.0,364.0,3.48767
,electroconvulsive therapy,,,,,
1189697,eletriptan,829.0,829.0,0.0,5519.0,1.46615
45775782,eliglustat,9.0,9.0,0.0,13.0,23.56117
40230797,ellagic acid,118.0,0.0,118.0,0.0,
43525837,elm extract,1.0,0.0,1.0,0.0,
44814525,elosulfase alfa,52.0,52.0,0.0,162.0,4.7647949999999994
19012346,eltrombopag,682.0,682.0,0.0,4672.0,1.23258
42874212,elvitegravir,28.0,28.0,0.0,35.0,10.139205
903893,emedastine,56.0,56.0,0.0,69.0,12.299565
19041852,emepronium,16.0,16.0,0.0,17.0,15.606395
40170557,emodepside,3.0,0.0,3.0,0.0,
45774751,empagliflozin,69.0,69.0,0.0,166.0,5.72405
1703069,emtricitabine,964.0,964.0,0.0,5838.0,2.1957899999999997
42899025,emu oil,26.0,19.0,8.0,23.0,11.26223
1341927,enalapril,2312.0,2312.0,0.0,71720.0,1.10511
1342001,enalaprilat,100.0,100.0,0.0,139.0,5.60663
19051513,encainide,10.0,10.0,0.0,11.0,10.315635
743196,enflurane,46.0,46.0,0.0,101.0,14.21349
1717002,enfuvirtide,716.0,716.0,0.0,3992.0,2.10413
44507774,enilconazole,1.0,0.0,1.0,0.0,
42609292,enmetazobactam,2.0,0.0,2.0,0.0,
790012,enobosarm,1.0,0.0,1.0,0.0,
1743222,enoxacin,64.0,64.0,0.0,73.0,11.38509
1301025,enoxaparin,2227.0,2227.0,0.0,62986.0,1.1846
19063454,enoximone,20.0,20.0,0.0,24.0,47.225845
40170592,enrofloxacin,1.0,1.0,0.0,1.0,23279.73599
1734730,ensifentrine,1.0,0.0,1.0,0.0,
782211,entacapone,668.0,668.0,0.0,4540.0,1.399655
1711246,entecavir,625.0,625.0,0.0,3584.0,1.641775
42900250,enzalutamide,564.0,564.0,0.0,5755.0,0.74414
1143374,ephedrine,604.0,604.0,0.0,2279.0,2.199485
746034,epicatechin,46.0,0.0,46.0,0.0,
43532347,epidermal growth factor,21.0,21.0,0.0,21.0,9.80699
19058494,epigallocatechin gallate,269.0,4.0,266.0,4.0,4514.12498
943634,epinastine,558.0,558.0,0.0,2227.0,1.97343
1343916,epinephrine,1405.0,1405.0,0.0,18529.0,1.09267
1344354,epirubicin,1069.0,1069.0,0.0,12239.0,1.47428
1309799,eplerenone,763.0,763.0,0.0,4476.0,1.56174
1301125,epoetin alfa,1956.0,1956.0,0.0,44325.0,1.15381
19001311,epoetin beta,758.0,758.0,0.0,3765.0,2.214685
19058527,epomediol,4.0,0.0,4.0,0.0,
1354118,epoprostenol,842.0,842.0,0.0,12210.0,0.930835
1759168,epoxiconazole,1.0,0.0,1.0,0.0,
19095266,eprazinone,194.0,194.0,0.0,404.0,3.685885
40224770,eprinomectin,5.0,0.0,5.0,0.0,
1346686,eprosartan,509.0,509.0,0.0,1529.0,1.83548
1322199,eptifibatide,547.0,547.0,0.0,3153.0,1.52102
46234318,"equol, (+)",1.0,0.0,1.0,0.0,
40220840,"equol, (-)-",1.0,0.0,1.0,0.0,
19058933,erdosteine,101.0,101.0,0.0,156.0,6.72264
19045045,ergocalciferol,1420.0,1420.0,0.0,16017.0,1.30148
745268,"ergoloid mesylates, USP",186.0,186.0,0.0,382.0,4.053845
1345205,ergonovine,79.0,79.0,0.0,110.0,12.53019
19061051,ergot preparation,4.0,0.0,4.0,0.0,
1145379,ergotamine,464.0,464.0,0.0,1238.0,2.835895
42903833,ergothioneine,22.0,0.0,22.0,0.0,
40230712,eribulin,362.0,362.0,0.0,1639.0,1.95034
1325363,erlotinib,1377.0,1377.0,0.0,27952.0,0.80025
1717963,ertapenem,683.0,683.0,0.0,3291.0,1.68349
793293,ertugliflozin,,,,,
1746940,erythromycin,1605.0,1605.0,0.0,17374.0,1.447
19103082,erythrosine,9.0,9.0,0.0,9.0,72.78538
1201070,esafoxolaner,1.0,0.0,1.0,0.0,
19048012,escin,34.0,34.0,0.0,37.0,38.602975
715939,escitalopram,2537.0,2537.0,0.0,108824.0,1.02737
42903834,esculin,4.0,4.0,0.0,5.0,639.487365
44507780,eslicarbazepine,40.0,40.0,0.0,71.0,11.31535
19063575,esmolol,356.0,356.0,0.0,1083.0,2.16218
904453,esomeprazole,2857.0,2857.0,0.0,225868.0,0.889105
748010,estazolam,708.0,708.0,0.0,2975.0,1.802195
1548195,estradiol,2015.0,2015.0,0.0,56622.0,1.09705
1349025,estramustine,487.0,487.0,0.0,1976.0,2.4235
19049038,estriol,353.0,353.0,0.0,875.0,2.55376
1598493,estrogenic substances,47.0,38.0,9.0,40.0,11.35308
19049228,estrogens,754.0,754.0,0.0,3718.0,1.600695
1549080,"estrogens, conjugated (USP)",2207.0,2207.0,0.0,87985.0,1.01163
1551673,"estrogens, esterified (USP)",841.0,841.0,0.0,5594.0,1.41457
1549254,estrone,30.0,30.0,0.0,37.0,5.6098099999999995
1525278,estropipate,671.0,671.0,0.0,3358.0,1.64887
757352,eszopiclone,1379.0,1379.0,0.0,26887.0,0.88865
1151789,etanercept,2865.0,2865.0,0.0,383370.0,0.63165
19103483,ethacridine,3.0,3.0,0.0,3.0,1280.29944
987406,ethacrynate,235.0,235.0,0.0,482.0,3.07981
1749301,ethambutol,990.0,990.0,0.0,8166.0,1.826985
19049350,ethamsylate,145.0,145.0,0.0,310.0,5.47138
955372,ethanol,697.0,697.0,0.0,7181.0,0.81154
19059477,ethanolamine,57.0,57.0,0.0,75.0,10.6817
19095285,ethanolamine oleate,5.0,5.0,0.0,9.0,1285.58972
19095288,ethaverine,1.0,1.0,0.0,1.0,153.14377
749727,ethchlorvynol,27.0,27.0,0.0,37.0,29.92067
19059506,ethenzamide,14.0,14.0,0.0,14.0,33.314565
1549786,ethinyl estradiol,2134.0,2134.0,0.0,143456.0,0.61405
19050016,ethiodized oil,122.0,122.0,0.0,237.0,7.40121
1750074,ethionamide,156.0,156.0,0.0,401.0,5.722515
19050090,ethisterone,5.0,5.0,0.0,5.0,35.2341
750119,ethosuximide,309.0,309.0,0.0,1039.0,2.68106
750146,ethotoin,50.0,50.0,0.0,56.0,11.558125
42904209,ethybenztropine,1.0,0.0,1.0,0.0,
42903839,ethyl butyrate,2.0,0.0,2.0,0.0,
42900260,ethyl cellulose,1.0,0.0,1.0,0.0,
950316,ethyl chloride,59.0,59.0,0.0,69.0,5.64987
19059622,ethyl cysteine,8.0,4.0,4.0,4.0,20.34554
43012272,ethyl ether,95.0,0.0,95.0,0.0,
43526150,ethyl ferulate,1.0,0.0,1.0,0.0,
43532289,ethyl lactate,2.0,0.0,2.0,0.0,
19095467,ethyl loflazepate,544.0,542.0,3.0,1993.0,2.065635
42900262,ethyl palmitate,1.0,0.0,1.0,0.0,
45775260,ethyl pyruvate,59.0,0.0,59.0,0.0,
45775560,ethyl salicylate,3.0,3.0,0.0,3.0,63.72101
46287456,ethyl sulfate,1.0,0.0,1.0,0.0,
42903847,ethylene glycol,82.0,82.0,0.0,179.0,5.705965
43014106,ethylene oxide,10.0,10.0,0.0,10.0,113.86383
19104616,ethylenediamine,4.0,4.0,0.0,4.0,25.455185
43014108,ethylenediaminetetraacetate,6.0,0.0,6.0,0.0,
19050387,ethylestrenol,1.0,1.0,0.0,2.0,4317.93516
19050414,ethylmorphine,29.0,29.0,0.0,34.0,10.20338
1595461,ethynodiol,20.0,20.0,0.0,21.0,41.677335
19050484,etidocaine,5.0,5.0,0.0,5.0,56.42359
1552929,etidronate,611.0,611.0,0.0,1892.0,2.6869
19059441,etifoxine,215.0,215.0,0.0,372.0,3.32391
19050419,etilefrine,138.0,138.0,0.0,188.0,5.0569
43527177,etilevodopa,1.0,0.0,1.0,0.0,
1195492,etodolac,1317.0,1317.0,0.0,12708.0,1.44293
19095546,etofamide,1.0,0.0,1.0,0.0,
19095561,etofenamate,37.0,37.0,0.0,45.0,18.48041
19060156,etofibrate,4.0,4.0,0.0,4.0,25.56247
19095564,etofylline,21.0,21.0,0.0,22.0,30.5187
19050488,etomidate,511.0,511.0,0.0,2322.0,1.84569
1519936,etonogestrel,837.0,837.0,0.0,12940.0,0.64474
1350504,etoposide,1464.0,1464.0,0.0,33852.0,1.29745
19011355,etoricoxib,865.0,865.0,0.0,4161.0,1.80428
1758536,etravirine,615.0,615.0,0.0,3438.0,1.893
19050554,etretinate,169.0,169.0,0.0,354.0,5.72975
19050346,eucalyptol,76.0,76.0,0.0,103.0,6.252095
19050560,eugenol,33.0,33.0,0.0,33.0,23.42068
19045290,evening primrose oil,389.0,389.0,0.0,1115.0,2.27535
19011440,everolimus,1465.0,1465.0,0.0,25365.0,1.18906
37496611,evodiamine,32.0,0.0,32.0,0.0,
1398399,exemestane,1286.0,1286.0,0.0,15199.0,1.41571
1583722,exenatide,1541.0,1541.0,0.0,85416.0,0.42904
1526475,ezetimibe,1822.0,1822.0,0.0,50128.0,1.02437
40239995,ezogabine,226.0,226.0,0.0,875.0,3.17225
1351935,factor IX,267.0,267.0,0.0,1304.0,0.79299
44785020,factor VII,69.0,69.0,0.0,117.0,7.81373
1352213,factor VIII,420.0,420.0,0.0,2540.0,0.8633649999999999
1352141,factor VIIa,363.0,363.0,0.0,1505.0,3.21161
19106100,factor XIII,61.0,61.0,0.0,78.0,31.14493
1703603,famciclovir,899.0,899.0,0.0,4678.0,1.61525
953076,famotidine,2381.0,2381.0,0.0,75404.0,1.18507
43012246,farnesol,8.0,0.0,8.0,0.0,
44816322,"fatty acids, omega-6",74.0,74.0,0.0,108.0,5.723675
19061109,febarbamate,2.0,0.0,2.0,0.0,
19017742,febuxostat,739.0,739.0,0.0,4422.0,1.44607
795661,felbamate,251.0,251.0,0.0,809.0,2.50502
19100761,felbinac,367.0,367.0,0.0,998.0,2.96883
1353776,felodipine,1346.0,1346.0,0.0,15003.0,1.25343
19095703,fenbufen,10.0,10.0,0.0,10.0,36.985285000000005
19053866,fendiline,9.0,3.0,6.0,3.0,20.0415
753860,fenfluramine,120.0,120.0,0.0,166.0,5.336785
19095709,fenipentol,3.0,2.0,1.0,2.0,59.73176
43013629,fennel extract,1.0,0.0,1.0,0.0,
42899012,fennel oil,2.0,2.0,0.0,2.0,510.93628
19011162,fennel seed preparation,2.0,0.0,2.0,0.0,
1551803,fenofibrate,1933.0,1933.0,0.0,53701.0,1.016
19095721,fenoldopam,39.0,39.0,0.0,134.0,4.12237
1153928,fenoprofen,132.0,132.0,0.0,182.0,4.955245
19053979,fenoterol,568.0,568.0,0.0,2497.0,1.87431
19061370,fenoverine,3.0,1.0,2.0,1.0,
19095724,fenoxazoline,25.0,25.0,0.0,29.0,14.98734
19095727,fenproporex,12.0,12.0,0.0,14.0,58.89574
19107829,fenspiride,156.0,156.0,0.0,310.0,3.5241499999999997
1154029,fentanyl,2489.0,2489.0,0.0,125668.0,0.82879
19095729,fenticonazole,27.0,27.0,0.0,32.0,11.99463
19037415,fenugreek seed preparation,4.0,0.0,4.0,0.0,
19135796,feprazone,15.0,8.0,7.0,8.0,19.17374
19095744,ferric ammonium citrate,7.0,7.0,0.0,11.0,163.53516
43560392,ferric carboxymaltose,278.0,278.0,0.0,894.0,2.503165
19095761,ferric chloride,7.0,7.0,0.0,8.0,29.908
45776202,ferric citrate,12.0,12.0,0.0,12.0,31.972245
43533015,ferric hydroxide,110.0,110.0,0.0,175.0,6.31723
42900525,ferric oxide,12.0,12.0,0.0,12.0,181.322905
46221255,ferric pyrophosphate,89.0,89.0,0.0,142.0,14.90527
19095786,ferric subsulfate solution,6.0,6.0,0.0,6.0,56.843345
19095802,ferric sulfate,34.0,33.0,1.0,35.0,16.90039
1146605,ferrocyanide,2.0,0.0,2.0,0.0,
42899524,ferrosoferric oxide,1.0,0.0,1.0,0.0,
19054670,ferrous ascorbate,18.0,17.0,1.0,30.0,43.15698
1391575,ferrous aspartate,9.0,9.0,0.0,9.0,109.5319
1391470,ferrous asparto glycinate,49.0,49.0,0.0,64.0,4.99029
40239116,ferrous bisglycinate,91.0,90.0,1.0,140.0,5.287305
44506781,ferrous carbonate,18.0,17.0,2.0,19.0,15.46492
19061731,ferrous chloride,3.0,3.0,0.0,3.0,9.85476
45776883,ferrous disulfide,8.0,0.0,8.0,0.0,
1595799,ferrous fumarate,907.0,907.0,0.0,5391.0,1.5912
1396012,ferrous gluconate,863.0,863.0,0.0,4501.0,1.62789
19000753,ferrous glycine sulfate,148.0,148.0,0.0,195.0,6.59404
43012276,ferrous oxide,2.0,2.0,0.0,2.0,346.712815
19009557,ferrous phosphate,10.0,10.0,0.0,22.0,108.75329
19096133,ferrous succinate,30.0,30.0,0.0,39.0,14.328795
1396131,ferrous sulfate,2122.0,2122.0,0.0,43631.0,1.247815
43014099,ferulate,3.0,0.0,3.0,0.0,
19015703,ferumoxides,19.0,19.0,0.0,29.0,16.34867
19024772,ferumoxsil,19.0,19.0,0.0,20.0,22.04519
40163731,ferumoxytol,283.0,283.0,0.0,1770.0,1.95703
19027958,fesoterodine,667.0,667.0,0.0,6056.0,1.10533
1153428,fexofenadine,2082.0,2082.0,0.0,55860.0,1.1467
911891,fiber,557.0,557.0,0.0,2495.0,1.68387
19054702,fibrinogen,201.0,201.0,0.0,414.0,5.43386
19044986,fibrinogen concentrate (human),36.0,36.0,0.0,48.0,29.314065
19035100,fibrinolysis inhibitor,85.0,71.0,14.0,111.0,10.93465
45775016,fibroblast growth factor-1,6.0,0.0,6.0,0.0,
1734324,fidanacogene elaparvovec,1.0,0.0,1.0,0.0,
40239985,fidaxomicin,177.0,177.0,0.0,509.0,1.80964
