ingredient_concept_id,ingredient_name
40171076,sodium selenate
19131064,sodium stibogluconate
42900072,sodium succinate
939976,sodium sulfate
42800240,sodium sulfide
19117078,sodium tartrate
19070012,sodium tetradecyl sulfate
44785094,sofosbuvir
43013842,Solanum lycopersicum extract
45774478,solasulfone
19112623,solfenacin
916005,solifenacin
19056701,somatorelin
19136066,somatostatin
1578181,somatrem
1584910,somatropin
42900086,Sophora flavescens root extract
1363387,sorafenib
42900087,sorbate
43012959,sorbitan
970011,sorbitol
1201369,sotagliflozin
1370109,sotalol
42609512,sotatercept
19098545,SOY LECITHIN
19038464,soy protein isolate
19070224,soybean oil
19007600,soybean preparation
1733765,sparfloxacin
1301750,sparsentan
42900093,spearmint oil
1701651,spectinomycin
792460,sphinganine
35200983,spinach extract
40172543,spinosad
19070251,spiramycin
19040051,spirapril
970250,spironolactone
1360890,Spirulina
876830,Squill
1398039,St. John's wort extract
19086491,standardized senna concentrate
1036094,stannous fluoride
1636145,stanozolol
42900111,Staphylococcus aureus
1036157,starch
43012966,"starch, rice"
43012967,"starch, wheat"
1781406,stavudine
43014216,stearate
19100412,stearyl alcohol
1146260,stepronin
43012375,steviol
19000812,stigmasterol
19079014,stinging nettle extract
40174023,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine
529072,Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine
40163710,Streptococcus pneumoniae type 9V capsular polysaccharide antigen
42900203,Streptococcus pyogenes
19136184,streptodornase
19136187,streptokinase
1836191,streptomycin
19136210,streptozocin
19000815,strontium
19100414,strontium chloride
42904159,strontium nitrate
19094153,strychnine
42900206,strychnine nitrate
1728909,succimer
42900561,succinate
1340532,succinic acid
19118265,succinylated gelatin
836208,succinylcholine
1036228,sucralfate
44785066,sucroferric oxyhydroxide
19136247,sucrose
19078219,sufentanil
1836241,sulbactam
19000817,sulbenicillin
19100417,sulbutiamine
940535,sulconazole
1036252,sulfacetamide
1836391,sulfadiazine
1836410,sulfadoxine
19000819,sulfaguanidine
19136423,sulfalene
19136426,sulfamerazine
19136429,sulfamethazine
1036425,sulfamethizole
1836430,sulfamethoxazole
19000820,sulfamethoxypyridazine
19040624,sulfametrole
1036475,sulfanilamide
19136493,sulfapyridine
964339,sulfasalazine
19056546,sulfated mucopolysaccharides
1036487,sulfathiazole
1236493,sulfinpyrazone
1836503,sulfisoxazole
1036525,sulfur
45892833,sulfur hexafluoride
19086296,"sulfur, colloidal"
1036600,sulfuric acid
1236607,sulindac
19136626,sulpiride
19040627,sultamicillin
19000921,sulthiame
19100431,sultopride
1140643,sumatriptan
1336539,sunitinib
19136642,superoxide dismutase
1036636,suprofen
19136651,suramin
42900127,Sus scrofa blood preparation
42900142,Sus scrofa embryo preparation
42900144,Sus scrofa eye preparation
45775760,suvorexant
40162087,sweet vernal grass pollen extract
43012989,Symphytum uplandicum leaf extract
19001477,synephrine
1596779,"synthetic conjugated estrogens, A"
1586808,"synthetic conjugated estrogens, B"
19008361,tacalcitol
836654,tacrine
950637,tacrolimus
1336926,tadalafil
941004,tadenan
42709325,tafluprost
19002077,talampicillin
1036667,talc
42800246,taliglucerase alfa
19100435,talinolol
19091809,talniflumate
746340,talquetamab
43526383,tamanu oil
42900219,tamarind seed extract
1436678,tamoxifen
924566,tamsulosin
1734363,tangeretin
1036690,tannic acid
19026459,tapentadol
779790,tapinarof
19041085,tartaric acid
42903718,tartrate
42900229,tartrazine
44814600,tasimelteon
19071159,tasonermin
43533105,taurate
19136716,taurine
43012997,taurine deoxycholate
741701,taurursodiol
1465070,taxifolin
947416,tazarotene
1741122,tazobactam
40175934,tea leaf extract
42900230,tea leaf oil
19008374,tea tree oil
45775686,tedizolid
43013171,teduglutide
19056756,tegafur
916943,tegaserod
19078399,teicoplanin
40239330,telaprevir
40166675,telavancin
1758392,telbivudine
1702911,telithromycin
19135785,telmesteine
1317640,telmisartan
19041153,temafloxacin
836715,temazepam
19100438,temocillin
19011067,temoporfin
1341149,temozolomide
42609212,temsavir
19092845,temsirolimus
19098548,tenecteplase
19136750,teniposide
19011093,tenofovir
1710281,tenofovir disoproxil
19055842,tenonitrozole
19041220,tenoxicam
741995,teplizumab
1341238,terazosin
1741309,terbinafine
1236744,terbutaline
941472,terconazole
1150836,terfenadine
42900584,teriflunomide
1521987,teriparatide
19078424,terizidone
19119253,terlipressin
1718671,Terminalia catappa leaf extract
19100440,terodiline
19059707,terpin hydrate
19100451,tertatolol
40231628,tesamorelin
1436776,testolactone
1636780,testosterone
19041536,testosterone 17-phenylpropionate
529411,"tetanus toxoid vaccine, inactivated"
836877,tetrabenazine
1036884,tetracaine
1836948,tetracycline
789904,tetradecane
43012176,tetrahydrodiferuloylmethane
941577,tetrahydrozoline
37497534,tetraxetan
19041746,tetrazepam
42900108,tetrofosmin
19137042,thalidomide
42900536,thallium
19100574,theaflavin
19100575,theanine
19137056,theobromine
19015536,theodrenaline
1237049,theophylline
1837289,thiabendazole
19137312,thiamine
19137362,thiamphenicol
19004295,thiamylal
1037358,thiethylperazine
19137377,thimerosal
19100577,thiobutabarbital
19041813,thiocolchicoside
1386670,thioctate
43532537,thiocyanate
1437379,thioguanine
700253,thiopental
19000305,thioproperazine
700299,thioridazine
43013000,thiostrepton
19137385,thiotepa
700465,thiothixene
19100738,thiphenamil
45775975,threonate
19000537,threonine
1300673,thrombin
19100740,thymalfasin
19060834,thyme oil
19015670,thyme preparation
43525869,thymidine
43013853,thymine
19000726,thymol
19041860,thymomodulin
19102231,thymopentin
19007429,thymus extracts
42900212,Thymus oil
43526082,Thymus vulgaris whole extract
19000732,thyroglobulin
19017575,thyroid (beef)
1501309,thyroid (USP)
1590418,"thyroid, porcine"
19007721,thyrotropin
19063297,thyrotropin alfa
715458,tiagabine
19041910,tianeptine
19008012,tiapride
19086910,tiaprofenate
19056871,tibezonium iodide
19041933,tibolone
40241186,ticagrelor
1702364,ticarcillin
1302398,ticlopidine
19055843,tiemonium
1742432,tigecycline
1464767,tigolaner
42900094,tildipirosin
19002431,tilidine
43527226,tiliroside
35896009,Tilmanocept
1578445,tiludronate
19011064,tiludronic acid
902427,timolol
40161488,Timothy grass pollen extract
19008281,tin
1702559,tinidazole
40221258,Tinospora cordifolia stem extract
1308473,tinzaparin
942028,tioconazole
903031,tiopronin
1106776,tiotropium
1736999,tipranavir
19016959,tiratricol
19014509,tirilazad
19017067,tirofiban
19100759,tiropramide
42609339,tislelizumab
42900100,titanium
19100760,titanium dioxide
19078460,tixocortol
778474,tizanidine
902722,tobramycin
1351447,tocainide
40171288,tocilizumab
42709318,tocopherol
42904283,"tocopheryl nicotinate, D-.alpha."
43532489,"tocotrienol, alpha"
19121338,tocotrienols
42904205,tofacitinib
19100773,tofisopam
1502809,tolazamide
19002829,tolazoline
1502855,tolbutamide
715727,tolcapone
19042099,tolciclate
19042155,tolfenamic acid
1102917,tolmetin
902950,tolnaftate
19003296,tolperisone
19042191,tolrestat
913782,tolterodine
44818490,toltrazuril
42900051,toluene
19036797,tolvaptan
742267,topiramate
1378509,topotecan
1342346,toremifene
747052,toripalimab
19056779,tormentil
942350,torsemide
19068894,tositumomab
1103314,tramadol
19042445,tramazoline
43532497,trametinib
43526386,tramiprosate
1342439,trandolapril
1303425,tranexamic acid
19120306,tranilast
43013867,transforming growth factor beta 2
703470,tranylcypromine
19009721,trapidil
1387104,trastuzumab
904501,travoprost
703547,trazodone
42900069,trehalose
44784980,trenbolone
19042545,treosulfan
19110712,trepibutone
1327256,treprostinil
903643,tretinoin
903963,triamcinolone
904542,triamterene
704599,triazolam
19042550,triazulenone
42904300,tribasic sodium phosphate
19042575,tribenoside
43527220,tribulus
43525779,Tribulus terrestris extract
43014278,tricaine
19058978,tricalcium phosphate
42903876,tricaprylin
793522,tricetin
904639,trichlormethiazide
742594,trichloroacetaldehyde
987009,trichloroacetate
19057718,Trichophyton antigen
19101457,triclocarban
19042692,triclofos
1704758,triclosan
1718975,tridecane
19004969,trientine
942765,triethanolamine polypeptide oleate condensate
42900261,triethyl citrate
704984,trifluoperazine
19005104,triflupromazine
905078,trifluridine
19042778,triflusal
705178,trihexyphenidyl
46275552,trilinolein
19042801,trilostane
19005512,trimebutine
19005570,trimeprazine
19005626,trimetazidine
19005629,trimethadione
942799,trimethobenzamide
1705674,trimethoprim
19101597,trimethylphloroglucinol
1750928,trimetrexate
705755,trimipramine
1105853,tripelennamine
44785897,triphosphate
43013168,triphosphoric acid
1105889,triprolidine
1343039,triptorelin
19065826,trisodium citrate
19101651,tritoqualine
1302002,trofinetide
19101677,trofosfamide
1515249,troglitazone
943116,trolamine salicylate
19006043,troleandomycin
19006047,tromethamine
19101712,tropatepine
906072,tropicamide
19002800,tropisetron
43013845,tropolone
991825,trospium
1712549,trovafloxacin
19043154,troxerutin
19006155,trypan blue
906149,trypsin
19006186,tryptophan
19010871,tuberculin
706644,tubocurarine
19043191,tulobuterol
42900581,tumeric oil
40241181,turmeric extract
43525900,turmeric oil
1735522,turmeric root extract
36930299,Turoctocog alfa pegol
1106647,turpentine
40222391,tylosin
943191,tyloxapol
43014257,tylvalosin
532881,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain"
19010873,tyramine
19006692,tyrosine
19006842,tyrothricin
1351115,ubidecarenone
19101786,ubiquinol
1306837,Ubiquinone
40225722,ulipristal
1586369,"ultralente insulin, human"
42904042,Ulva lactuca extract
44785907,umeclidinium
1718976,undecane
914244,undecylenate
45775547,unoprostone
19006877,uracil
19006880,uracil mustard
19101849,urapidil
906914,urea
43532213,uric acid
19010876,uridine
1515417,urofollitropin
1307515,urokinase
988095,ursodeoxycholate
42900054,Urtica dioica leaf extract
42900055,Urtica dioica root extract
1315629,Urtica preparation
45775606,usnic acid
40161532,ustekinumab
42900063,Vaccinium angustifolium leaf extract
42900065,Vaccinium myrtillus leaf extract
42609572,vadadustat
1717704,valacyclovir
1103374,valdecoxib
43014259,valerate
1397059,valerian root extract
1703063,valganciclovir
19007572,valine
779955,valnemulin
745985,valoctocogene roxaparvovec
745466,valproate
19012543,valrubicin
1308842,valsartan
19007693,vanadium
19043266,vanadyl sulfate
1707687,vancomycin
40238052,vandetanib
1311276,vardenafil
780442,varenicline
543291,varicella-zoster immune globulin
42800027,varicella-zoster virus vaccine live (Oka-Merck) strain
1507835,vasopressin (USP)
779686,vatinoxan
19012598,vecuronium
45774639,vedolizumab
40174604,velaglucerase alfa
1301780,velmanase alfa
40241937,vemurafenib
743670,venlafaxine
19043327,veralipride
1307863,verapamil
837254,Vernakalant
912803,verteporfin
42900061,vetiver oil
908126,vidarabine
19020002,vigabatrin
43533021,Vigna radiata extract
43532539,vilanterol
40234834,vilazodone
19122137,vildagliptin
1201435,vilobelimab
19008261,viloxazine
19008264,vinblastine
19078938,vinburnine
19008269,vincamine
1308290,vincristine
19008336,vindesine
40687530,Vinflunine
1343346,vinorelbine
19095462,vinpocetine
43013852,Viola odorata extract
19010969,virginiamycin
1146096,viridiflorol
42900022,Viscum album leaf extract
1330974,Viscum album preparation
42709321,vismodegib
19008339,vitamin A
19010970,vitamin B complex
1308738,vitamin B12
1353228,vitamin B6
46221761,Vitamin B9
19009405,vitamin D
42709324,vitamin D3
19009540,vitamin E
19010128,vitamin K
19044727,vitamin K1
19106287,vitamin K2
964298,vitamin MK7
1734530,vitexin
19127444,Vitis extract
43525901,Vitis vinifera leaf extract
42900068,Vitis vinifera seed extract
44785885,von Willebrand factor
779984,vonoprazan
44818499,vorapaxar
1714277,voriconazole
1337651,vorinostat
44507700,vortioxetine
702318,vosoritide
42904036,walnut oil
1310149,warfarin
19010309,water
42899977,West Indian lemongrass oil
40171826,wheat dextrin
19014164,wheat germ oil
37498110,whey protein hydrolysate
46233906,white tea extract
19011004,white wax
959196,witch hazel
42900000,Withania somnifera root extract
779952,withanolide D
964283,wogonin
42900001,wormwood extract
42899969,wormwood oil
1735454,xanomeline
42900551,xanthan gum
42900552,xanthine
19011007,xenon
19102105,xibornol
19010493,xipamide
40238058,xylazine
42900012,xylene
19010496,xylitol
943852,xylometazoline
42900014,yeast mannan preparation
559532,Yellow Fever Vaccine
914085,yellow phenolphthalein
1385800,yohimbine
44816338,yttrium
19004388,yucca root
1111706,zafirlukast
1724827,zalcitabine
720727,zaleplon
1708748,zanamivir
1343914,zeaxanthin
739370,"zeaxanthin, meso-"
1593811,zedoary oil
19005061,ziconotide
1710612,zidovudine
1147878,zileuton
35604666,zilpaterol
19010696,zinc
979096,zinc acetate
45776475,zinc ascorbate
19055783,zinc aspartate
19044314,zinc carbonate
45775339,zinc cation
19044317,zinc chloride
19092061,zinc citrate
19079204,zinc gluconate
19050644,zinc hydroxide
19011018,zinc orotate
911064,zinc oxide
45892185,zinc phosphate
19079390,zinc picolinate
944360,zinc pyrithione
19044522,zinc sulfate
19097109,"zinc, chelated"
37496631,zingerone
19044719,zipeprol
712615,ziprasidone
44816339,zirconium
19102107,zofenopril
44818464,zolazepam
1524674,zoledronic acid
1116031,zolmitriptan
744740,zolpidem
19102108,zomepirac
744798,zonisamide
19044883,zopiclone
19102109,zotepine
19010886,zuclopenthixol
747180,zuranolone
